id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
210831814997184512,210831814997184512,2012-06-07 23:33:16 Arab Standard Time,2012-06-07,23:33:16,+0300,555501381,marymarymeadows,Mary Meadows,,Check out! COIL Institute for Globally Networked Learning in Humanities  http://t.co/f1UR5M9Z,en,[],['http://coilcenter.purchase.edu/page/about-coil-institute-globally-networked-learning-humanities'],[],0,0,0,[],[],https://twitter.com/MaryMaryMeadows/status/210831814997184512,False,,0,,,,,,,,[],,,,
210786030666780672,210786030666780672,2012-06-07 20:31:20 Arab Standard Time,2012-06-07,20:31:20,+0300,59619557,alesnick,Alice Lesnick,,"@missahenkorah at onference on building bridges through globally networked learning partnerships.  That's what we have, right?!",en,[],[],[],1,1,0,[],[],https://twitter.com/alesnick/status/210786030666780672,False,,0,,,,,,,,[],,,,
210785005394329600,210785005394329600,2012-06-07 20:27:16 Arab Standard Time,2012-06-07,20:27:16,+0300,59619557,alesnick,Alice Lesnick,,@worldreaders Greetings Zev and colleagues from NYC and the SUNY COIL conference on globally networked learning partnerships. #coilcon,en,[],[],[],0,0,0,['coilcon'],[],https://twitter.com/alesnick/status/210785005394329600,False,,0,,,,,,,,[],,,,
210782116663918593,210782116663918593,2012-06-07 20:15:47 Arab Standard Time,2012-06-07,20:15:47,+0300,59619557,alesnick,Alice Lesnick,,@brynmawrcollege BMC delegation glad to be here in  sunny NYC at SUNY COIL conference on globally networked learning partnerships....,en,[],[],[],0,1,0,[],[],https://twitter.com/alesnick/status/210782116663918593,False,,0,,,,,,,,[],,,,
210780737220259840,210780737220259840,2012-06-07 20:10:18 Arab Standard Time,2012-06-07,20:10:18,+0300,59619557,alesnick,Alice Lesnick,,@mpowers3 Greetings from SUNY COIL conference on globally networked learning partnerships.  #coilcon. Join us!,en,[],[],[],1,0,0,['coilcon'],[],https://twitter.com/alesnick/status/210780737220259840,False,,0,,,,,,,,[],,,,
210779914994061312,210779914994061312,2012-06-07 20:07:02 Arab Standard Time,2012-06-07,20:07:02,+0300,502016280,ace_cige,ACE_CIGE,,CIGE is attending the 4th annual SUNY COIL Center conference on globally networked learning. You can participate too:  https://t.co/0mxwFNl4,en,[],"['https://acewebmail.nche.edu/1120857/7acd5d517e/542900449/b6c7e67c6f/,DanaInfo=.ahpuwiiF2m03tonz6u9777B0W0BA+']",[],0,0,0,[],[],https://twitter.com/ACE_CIGE/status/210779914994061312,False,,0,,,,,,,,[],,,,
210778351730831360,210778351730831360,2012-06-07 20:00:49 Arab Standard Time,2012-06-07,20:00:49,+0300,59619557,alesnick,Alice Lesnick,,Coil Center conference on globally networked learning partnerships about to start. glad to be here in nyc!  #coilcom #bmc,en,[],[],[],0,0,0,"['coilcom', 'bmc']",[],https://twitter.com/alesnick/status/210778351730831360,False,,0,,,,,,,,[],,,,
209687100352765953,209687100352765953,2012-06-04 19:44:35 Arab Standard Time,2012-06-04,19:44:35,+0300,18802525,slned,SLNed,,Interested in Globally Networked Learning (GNL)? The COIL conference will webcast sessions live &amp; free June 7-8....  http://t.co/oJJ71o1A,en,[],['http://fb.me/264Ve5InS'],[],0,2,0,[],[],https://twitter.com/SLNed/status/209687100352765953,False,,0,,,,,,,,[],,,,
208603711445008386,208603711445008386,2012-06-01 19:59:35 Arab Standard Time,2012-06-01,19:59:35,+0300,8566012,frostdavis,Rebecca Frost Davis,,"SUNY COIL center is webcasting its conference on globally networked learning, June 7 &amp; 8; sign up  http://t.co/YQ2yVBCo #NITLE",en,[],['http://bit.ly/LRrA89'],[],0,1,0,['nitle'],[],https://twitter.com/FrostDavis/status/208603711445008386,False,,0,,,,,,,,[],,,,
194592787612704768,194592787612704768,2012-04-24 04:05:10 Arab Standard Time,2012-04-24,04:05:10,+0300,330167690,ferswriteshoe,Fer O'Neil,,Thank you @melaniehwilson for speaking to us about Globally Networked Learning Environments,en,"[{'screen_name': 'melaniehwilson', 'name': 'melanie', 'id': '18682964'}]",[],[],1,0,0,[],[],https://twitter.com/ferswriteshoe/status/194592787612704768,False,,0,,,,,,,,[],,,,
194415700553633792,194415700553633792,2012-04-23 16:21:29 Arab Standard Time,2012-04-23,16:21:29,+0300,502016280,ace_cige,ACE_CIGE,,Last day to register at early bird rates for the COIL Center's (SUNY) Globally Networked Learning conference:  http://t.co/vUlv71fY,en,[],['http://coilcenter.purchase.edu/document/4th-coil-conference'],[],0,0,0,[],[],https://twitter.com/ACE_CIGE/status/194415700553633792,False,,0,,,,,,,,[],,,,
193360544579854336,193360544579854336,2012-04-20 18:28:40 Arab Standard Time,2012-04-20,18:28:40,+0300,274863228,sunycoilcenter,SUNY COIL Center,,Early bird rates end Monday @ 4th #SUNYCOIL Globally Networked Learning Conference  http://t.co/pkqlDKYh #EDTech #STUDYABROAD #SUNY #highered,en,[],['http://tiny.cc/COILCON'],[],0,0,0,"['sunycoil', 'edtech', 'studyabroad', 'suny', 'highered']",[],https://twitter.com/sunycoilcenter/status/193360544579854336,False,,0,,,,,,,,[],,,,
192387062702411777,192387062702411777,2012-04-18 02:00:24 Arab Standard Time,2012-04-18,02:00:24,+0300,274863228,sunycoilcenter,SUNY COIL Center,,Still time to get earlybird rate @ 4th #SUNYCOIL globally networked learning Conf. #EDTech #STUDYABROAD #SUNY #highered  http://t.co/pkqlDKYh,en,[],['http://tiny.cc/COILCON'],[],0,0,0,"['sunycoil', 'edtech', 'studyabroad', 'suny', 'highered']",[],https://twitter.com/sunycoilcenter/status/192387062702411777,False,,0,,,,,,,,[],,,,
192282453019332608,192282453019332608,2012-04-17 19:04:43 Arab Standard Time,2012-04-17,19:04:43,+0300,8566012,frostdavis,Rebecca Frost Davis,,Rubin expected young tech savvy faculty to be excited about globally networked learning #nitlesym 1/2,en,[],[],[],0,0,1,['nitlesym'],[],https://twitter.com/FrostDavis/status/192282453019332608,False,,0,,,,,,,,[],,,,
192281864432660481,192281864432660481,2012-04-17 19:02:23 Arab Standard Time,2012-04-17,19:02:23,+0300,8566012,frostdavis,Rebecca Frost Davis,,"challenges to globally networked learning: fac, tech & international prog. not working together; Lewis & Clark one exception #nitlesym",en,[],[],[],0,0,0,['nitlesym'],[],https://twitter.com/FrostDavis/status/192281864432660481,False,,0,,,,,,,,[],,,,
192279881499947009,192279881499947009,2012-04-17 18:54:30 Arab Standard Time,2012-04-17,18:54:30,+0300,8566012,frostdavis,Rebecca Frost Davis,,"globally networked learning=SUNY-COIL term for this type of international collaboration, goal: internationalization of higher ed #nitlesym",en,[],[],[],0,0,0,['nitlesym'],[],https://twitter.com/FrostDavis/status/192279881499947009,False,,0,,,,,,,,[],,,,
187260967149764609,187260967149764609,2012-04-03 22:31:08 Arab Standard Time,2012-04-03,22:31:08,+0300,274863228,sunycoilcenter,SUNY COIL Center,,Early bird rates end in 2 weeks @ 4th #SUNYCOIL globally networked learning Conf. #EDTech #STUDYABROAD #SUNY #highered  http://t.co/pkqlDKYh,en,[],['http://tiny.cc/COILCON'],[],0,0,0,"['sunycoil', 'edtech', 'studyabroad', 'suny', 'highered']",[],https://twitter.com/sunycoilcenter/status/187260967149764609,False,,0,,,,,,,,[],,,,
182694434180308992,182694434180308992,2012-03-22 08:05:22 Arab Standard Time,2012-03-22,08:05:22,+0300,532890219,alyssajobrien,Alyssa J. O'Brien,,"at #4C12 great workshop today on Globally Networked Learning Environments, then Coalition of Women Scholars talks - super start to the conf",en,[],[],[],0,0,0,['4c12'],[],https://twitter.com/AlyssaJOBrien/status/182694434180308992,False,,0,,,,,,,,[],,,,
175931413454000128,175931413454000128,2012-03-03 16:11:32 Arab Standard Time,2012-03-03,16:11:32,+0300,47369006,unaoc,UNAOC,,"CFP Deadline: Mar. 26, Breaking Boundaries and Building Bridges with Globally Networked Learning Partnerships,  http://t.co/Ik5UL6FA",en,[],['http://www.unaoc.org/2012/03/cfp-deadline-mar-26-breaking-boundaries-and-building-bridges-with-globally-networked-learning-partnerships-new-york-usa/'],[],0,1,0,[],[],https://twitter.com/UNAOC/status/175931413454000128,False,,0,,,,,,,,[],,,,
93039268653580288,93039268653580288,2011-07-18 22:27:44 Arab Standard Time,2011-07-18,22:27:44,+0300,337830092,kasugakirieas,森川 直子,,"Designing Globally Networked Learning Environments: Visionary Partnerships, Policies, and Pedagogies (Education...  http://amzn.to/lGsdh2",en,[],[],[],0,0,0,[],[],https://twitter.com/KasugaKirieas/status/93039268653580288,False,,0,,,,,,,,[],,,,
90896031679660032,90896031679660032,2011-07-13 00:31:17 Arab Standard Time,2011-07-13,00:31:17,+0300,317117566,mayuenjugj,坂田 道,,"Designing Globally Networked Learning Environments: Visionary Partnerships, Policies, and Pedagogies (Education...  http://amzn.to/lGsdh2",en,[],[],[],0,0,0,[],[],https://twitter.com/MayuEnjugj/status/90896031679660032,False,,0,,,,,,,,[],,,,
85920717148913664,85920717148913664,2011-06-29 07:01:09 Arab Standard Time,2011-06-29,07:01:09,+0300,16408104,connectirmeli,Irmeli Hasanen,,#MOOC = attempt to boost local networked learning reconstruction by connecting w. matching amount of similar communities of purpose globally,en,[],[],[],0,0,0,['mooc'],[],https://twitter.com/ConnectIrmeli/status/85920717148913664,False,,0,,,,,,,,[],,,,
78914898012274688,78914898012274688,2011-06-09 23:02:32 Arab Standard Time,2011-06-09,23:02:32,+0300,274863228,sunycoilcenter,SUNY COIL Center,,#SUNYCOIL Institute Globally Networked Learning in the Humanities is underway with 100+ people from 22 US & 30 international campuses #SUNY,en,[],[],[],0,0,0,"['sunycoil', 'suny']",[],https://twitter.com/sunycoilcenter/status/78914898012274688,False,,0,,,,,,,,[],,,,
76216356474847232,76216356474847232,2011-06-02 12:19:30 Arab Standard Time,2011-06-02,12:19:30,+0300,260773247,mwolfensberger,Dr. Marca Wolfensberger,,1/2 Aanvraag goedgekeurd & Beurs toegekend! Ik ben nu fellow van: #COIL Institute for Globally Networked Learning in the Humanities.,nl,[],[],[],0,0,1,['coil'],[],https://twitter.com/MWolfensberger/status/76216356474847232,False,,0,,,,,,,,[],,,,
74591885984927745,74591885984927745,2011-05-29 00:44:26 Arab Standard Time,2011-05-29,00:44:26,+0300,16976126,janniaragon,Dr. Janni #EDI #SheHer Aragon,,Just notified that SUNY & UVIC COIL app won. 2-year opp as a COIL Fellow. Yay! #UVIC #polisci COIL Institute 4 Globally Networked Learning.,en,[],[],[],0,0,0,"['uvic', 'polisci']",[],https://twitter.com/janniaragon/status/74591885984927745,False,,0,,,,,,,,[],,,,
74289313906556928,74289313906556928,2011-05-28 04:42:07 Arab Standard Time,2011-05-28,04:42:07,+0300,31269053,lenorahelm,Lenora Helm,,Our NCCU team has just accepted an invitation to the COIL Institute for globally networked learning environments! Very excited!!,en,[],[],[],0,0,0,[],[],https://twitter.com/LenoraHelm/status/74289313906556928,False,,0,,,,,,,,[],,,,
53920866920181761,53920866920181761,2011-04-01 23:45:11 Arab Standard Time,2011-04-01,23:45:11,+0300,104215453,kimscalzo,Kim A. Scalzo,,#SUNYCOIL application for COIL NEH Institute for Globally Networked Learning in the Humanities  http://bit.ly/gji412,en,[],[],[],0,1,0,['sunycoil'],[],https://twitter.com/kimscalzo/status/53920866920181761,False,,0,,,,,,,,[],,,,
49111571342950400,49111571342950400,2011-03-19 17:14:45 Arab Standard Time,2011-03-19,17:14:45,+0300,10181742,bkolani,Basil Kolani,, http://t.co/mqX7fFE -- help connect all US schools with the world by 2016. Interdependent globally networked learning. #CTL2011,en,[],['http://connectallschools.org'],[],0,0,0,['ctl2011'],[],https://twitter.com/bkolani/status/49111571342950400,False,,0,,,,,,,,[],,,,
41132058466193410,41132058466193410,2011-02-25 16:47:01 Arab Standard Time,2011-02-25,16:47:01,+0300,197881811,clstremix,TU Cultural Studies,,CALL FOR PARTICIPATION Institute for Globally Networked Learning in the Humanities (SUNY)  http://bit.ly/gQ3B8z,en,[],[],[],0,0,0,[],[],https://twitter.com/CLSTremix/status/41132058466193410,False,,0,,,,,,,,[],,,,
33600889847689216,33600889847689216,2011-02-04 22:00:51 Arab Standard Time,2011-02-04,22:00:51,+0300,158445401,neh_odh,NEH Digital Humanities,,Instructional technologists: Consider attending (w/faculty) ODH Institute at SUNY on Globally Networked Learning.  http://bit.ly/hhgJe5,en,[],[],[],0,4,1,[],[],https://twitter.com/NEH_ODH/status/33600889847689216,False,,0,,,,,,,,[],,,,
31129259837755392,31129259837755392,2011-01-29 02:19:28 Arab Standard Time,2011-01-29,02:19:28,+0300,15842692,jenserventi,Jennifer Serventi,,"Hey #aacu11 folks, do you know about SUNY COIL's NEH-funded ""Inst for Globally Networked Learning in the Humanities""?  http://bit.ly/i6ZULn",en,[],[],[],0,0,0,['aacu11'],[],https://twitter.com/JenServenti/status/31129259837755392,False,,0,,,,,,,,[],,,,
27853990897127424,27853990897127424,2011-01-20 01:24:43 Arab Standard Time,2011-01-20,01:24:43,+0300,57220989,halbion,H-Albion,,ArtsHum: COIL Institute for Globally Networked Learning in the Humanities:    Start:   29/04/2011      Start:  ...  http://bit.ly/gMs0vC,en,[],[],[],0,0,1,[],[],https://twitter.com/halbion/status/27853990897127424,False,,0,,,,,,,,[],,,,
24486487571562496,24486487571562496,2011-01-10 18:23:28 Arab Standard Time,2011-01-10,18:23:28,+0300,8566012,frostdavis,Rebecca Frost Davis,,"@bboessen looking for collaborators attending ""Institute for Globally Networked Learning in the Humanities""  http://pulsene.ws/G6So #NITLE",en,[],[],[],0,0,0,['nitle'],[],https://twitter.com/FrostDavis/status/24486487571562496,False,,0,,,,,,,,[],,,,
23387212460597248,23387212460597248,2011-01-07 17:35:20 Arab Standard Time,2011-01-07,17:35:20,+0300,8566012,frostdavis,Rebecca Frost Davis,,"Sign Up for NEH-Funded ""Institute for Globally Networked Learning in the Humanities""  http://pulsene.ws/G6So #NITLE",en,[],[],[],0,0,0,['nitle'],[],https://twitter.com/FrostDavis/status/23387212460597248,False,,0,,,,,,,,[],,,,
22824384305561600,22824384305561600,2011-01-06 04:18:51 Arab Standard Time,2011-01-06,04:18:51,+0300,18610971,triproftri,Katherine D. Harris,,"Apply now to attend an NEH-supported workshop from SUNY COIL's ""Inst for Globally Networked Learning in the Humanities""  http://bit.ly/i6ZULn",en,[],[],[],0,0,0,[],[],https://twitter.com/triproftri/status/22824384305561600,False,,0,,,,,,,,[],,,,
22753613348601856,22753613348601856,2011-01-05 23:37:38 Arab Standard Time,2011-01-05,23:37:38,+0300,158445401,neh_odh,NEH Digital Humanities,,"Apply now to attend an NEH-supported workshop from SUNY COIL's ""Inst for Globally Networked Learning in the Humanities""  http://bit.ly/i6ZULn",en,[],[],[],0,0,0,[],[],https://twitter.com/NEH_ODH/status/22753613348601856,False,,0,,,,,,,,[],,,,
24726591192,24726331424,2010-09-17 06:35:47 Arab Standard Time,2010-09-17,06:35:47,+0300,678403,elemenous,Lucy Gray,,@oline73  we must connect them globally. We must teach them how networked learning leads to networked problem solving.,en,[],[],[],0,0,1,[],[],https://twitter.com/elemenous/status/24726591192,False,,0,,,,,,,,[],,,,
17417518381,17417518381,2010-06-30 17:23:06 Arab Standard Time,2010-06-30,17:23:06,+0300,1033841,billhd,Bill Hart-Davidson,,"Rife, new article ""international legal issues for educators in globally networked learning environments""  http://bit.ly/cJOu7m #msuwide",en,[],[],[],0,0,0,['msuwide'],[],https://twitter.com/billhd/status/17417518381,False,,0,,,,,,,,[],,,,
16767964119,16767964119,2010-06-22 15:23:44 Arab Standard Time,2010-06-22,15:23:44,+0300,16646774,sebathuer,Sebastián Thüer,,"Leyendo ""Globally Networked Learning Environments in ProfessionalCommunication...""   http://bit.ly/adSdk1",en,[],[],[],0,0,0,[],[],https://twitter.com/SebaThuer/status/16767964119,False,,0,,,,,,,,[],,,,
16702042655,16702042655,2010-06-21 18:40:13 Arab Standard Time,2010-06-21,18:40:13,+0300,54881012,westpeter_free,Peter West,,"[Editorial] Globally Networked Learning Environs in Professional Comm ... Ways of Learning, Teaching & Knowing  http://is.gd/cXL6p #KM {PDF}",en,[],[],[],0,0,0,['km'],[],https://twitter.com/WestPeter_Free/status/16702042655,False,,0,,,,,,,,[],,,,
16702020045,16702020045,2010-06-21 18:39:53 Arab Standard Time,2010-06-21,18:39:53,+0300,14135129,westpeter,Peter West,,"[Editorial] Globally Networked Learning Environs in Professional Comm ... Ways of Learning, Teaching & Knowing  http://is.gd/cXL6p #KM {PDF}",en,[],[],[],0,0,0,['km'],[],https://twitter.com/WestPeter/status/16702020045,False,,0,,,,,,,,[],,,,
10178307525,10178307525,2010-03-08 19:49:08 Arab Standard Time,2010-03-08,19:49:08,+0300,23436759,tclibrary,EServer TC Library,,Methods for Globally Networked Learning Environments as an Emerging Pedagogy: A First Vision  http://goo.gl/fb/7E8i,en,[],[],[],0,0,0,[],[],https://twitter.com/tclibrary/status/10178307525,False,,0,,,,,,,,[],,,,
9341551456,9341551456,2010-02-19 19:20:43 Arab Standard Time,2010-02-19,19:20:43,+0300,12980702,clarkshahnelson,Dr. Clark Shah-Nelson,,"@educause @dtapscott /williams article on collaboration,globally networked learning, opening up universities & knowledge:  http://ow.ly/196Wm",en,"[{'screen_name': 'dtapscott', 'name': 'don tapscott', 'id': '14128528'}]",[],[],0,0,0,[],[],https://twitter.com/clarkshahnelson/status/9341551456,False,,0,,,,,,,,[],,,,
1005560619,1005560619,2008-11-14 18:06:47 Arab Standard Time,2008-11-14,18:06:47,+0300,10816122,alexpickett,Alexandra M. Pickett,,globally networked learning environments : 1. systematically integrate experiential learning opportunities   #coil08,en,[],[],[],0,0,0,['coil08'],[],https://twitter.com/alexpickett/status/1005560619,False,,0,,,,,,,,[],,,,
1005557938,1005557938,2008-11-14 18:05:04 Arab Standard Time,2008-11-14,18:05:04,+0300,10816122,alexpickett,Alexandra M. Pickett,,presentation: cross-boundary knowledge making in globally networked learning environments #coil08,en,[],[],[],0,0,0,['coil08'],[],https://twitter.com/alexpickett/status/1005557938,False,,0,,,,,,,,[],,,,
1005556379,1005556379,2008-11-14 18:04:06 Arab Standard Time,2008-11-14,18:04:06,+0300,10816122,alexpickett,Alexandra M. Pickett,,"book: DESIGNING GLOBALLY NETWORKED LEARNING ENVIRONMENTS Visionary Partnerships, Policies, and Pedagogies  http://tinyurl.com/58s4kz  #coil08",en,[],[],[],0,0,0,['coil08'],[],https://twitter.com/alexpickett/status/1005556379,False,,0,,,,,,,,[],,,,
